0,350.059876,0,352.075517,35,2.01565
0,350.059876,0,352.075517,35,2.01565
0,350.059876,0,352.075517,35,2.01565
0,350.059876,0,352.075517,35,2.01565
0,350.059876,0,352.075517,35,2.01565
0,350.059876,0,352.075517,35,2.01565
0,350.059876,0,352.075517,35,2.01565
0,350.059876,0,352.075517,35,2.01565
0,350.059876,0,352.075517,35,2.01565
4,350.059876,42,352.075517,79,2.01565
4,350.059876,42,352.075517,79,2.01565
25,350.059876,42,352.075517,79,2.01565
0,348.048653,5,352.079945,80,2.01565
0,348.048653,5,352.079945,80,2.01565
26,348.048653,5,352.079945,80,2.01565
0,374.081017,14,376.096663,61,2.01565
0,374.081017,14,376.096663,61,2.01565
0,374.081017,14,376.096663,61,2.01565
0,374.081017,14,376.096663,61,2.01565
0,374.081017,14,376.096663,61,2.01565
0,374.081017,14,376.096663,61,2.01565
0,374.081017,14,376.096663,61,2.01565
0,374.081017,14,376.096663,61,2.01565
0,374.081017,14,376.096663,61,2.01565
0,374.081017,14,376.096663,61,2.01565
0,374.081017,14,376.096663,61,2.01565
0,374.081017,13,376.096663,56,2.01565
0,374.081017,13,376.096663,56,2.01565
0,374.081017,13,376.096663,56,2.01565
27,374.081017,13,376.096663,56,2.01565
1,375.121609,41,377.137259,85,2.01565
28,375.121609,41,377.137259,85,2.01565
0,376.039129,2,378.054777,45,2.01565
0,376.039129,2,378.054777,45,2.01565
0,376.039129,1,378.054777,44,2.01565
3,376.039129,50,378.054777,93,2.01565
0,376.039129,1,378.054777,44,2.01565
3,376.039129,50,378.054777,93,2.01565
29,376.039129,1,378.054777,44,2.01565
1,376.043561,3,378.059208,46,2.01565
0,376.043561,0,378.059208,43,2.01565
1,376.043561,3,378.059208,46,2.01565
0,376.043561,0,378.059208,43,2.01565
1,376.043561,2,378.059208,45,2.01565
4,376.043561,51,378.059208,94,2.01565
1,376.043561,2,378.059208,45,2.01565
4,376.043561,51,378.059208,94,2.01565
30,376.043561,2,378.059208,45,2.01565
1,376.103815,11,378.119459,50,2.01565
0,376.103815,4,378.119459,43,2.01565
1,376.103815,11,378.119459,50,2.01565
0,376.103815,4,378.119459,43,2.01565
0,376.103815,8,378.119459,47,2.01565
0,376.103815,3,378.119459,42,2.01565
0,376.103815,8,378.119459,47,2.01565
0,376.103815,3,378.119459,42,2.01565
31,376.103815,8,378.119459,47,2.01565
1,376.1119,5,378.127544,44,2.01565
1,376.1119,5,378.127544,44,2.01565
1,376.1119,9,378.127544,48,2.01565
1,376.1119,4,378.127544,43,2.01565
1,376.1119,9,378.127544,48,2.01565
1,376.1119,4,378.127544,43,2.01565
32,376.1119,9,378.127544,48,2.01565
0,378.030488,4,380.046129,44,2.01565
0,378.030488,4,380.046129,44,2.01565
0,378.030488,12,380.046129,52,2.01565
0,378.030488,4,380.046129,44,2.01565
0,378.030488,12,380.046129,52,2.01565
0,378.030488,4,380.046129,44,2.01565
0,378.030488,12,380.046129,52,2.01565
0,378.030488,4,380.046129,44,2.01565
0,378.030488,5,380.046129,41,2.01565
0,378.030488,5,380.046129,41,2.01565
0,378.030488,5,380.046129,41,2.01565
33,378.030488,5,380.046129,41,2.01565
0,378.091171,2,380.106813,41,2.01565
1,378.091171,13,380.106813,52,2.01565
0,378.091171,2,380.106813,41,2.01565
1,378.091171,13,380.106813,52,2.01565
1,378.091171,21,380.106813,60,2.01565
1,378.091171,13,380.106813,52,2.01565
1,378.091171,21,380.106813,60,2.01565
1,378.091171,13,380.106813,52,2.01565
1,378.091171,21,380.106813,60,2.01565
1,378.091171,13,380.106813,52,2.01565
1,378.091171,13,380.106813,49,2.01565
1,378.091171,13,380.106813,49,2.01565
1,378.091171,13,380.106813,49,2.01565
34,378.091171,13,380.106813,49,2.01565
1,378.127544,6,380.143186,43,2.01565
0,378.127544,0,380.143186,37,2.01565
2,378.127544,17,380.143186,54,2.01565
1,378.127544,6,380.143186,43,2.01565
0,378.127544,0,380.143186,37,2.01565
2,378.127544,17,380.143186,54,2.01565
1,378.127544,4,380.143186,41,2.01565
2,378.127544,25,380.143186,62,2.01565
2,378.127544,17,380.143186,54,2.01565
3,378.127544,6,380.143186,43,2.01565
1,378.127544,4,380.143186,41,2.01565
2,378.127544,25,380.143186,62,2.01565
2,378.127544,17,380.143186,54,2.01565
3,378.127544,6,380.143186,43,2.01565
1,378.127544,4,380.143186,41,2.01565
2,378.127544,25,380.143186,62,2.01565
2,378.127544,17,380.143186,54,2.01565
3,378.127544,6,380.143186,43,2.01565
2,378.127544,17,380.143186,51,2.01565
2,378.127544,17,380.143186,51,2.01565
2,378.127544,17,380.143186,51,2.01565
35,378.127544,17,380.143186,51,2.01565
1,379.030674,4,381.046321,44,2.01565
3,379.030674,21,381.046321,61,2.01565
1,379.030674,4,381.046321,44,2.01565
3,379.030674,21,381.046321,61,2.01565
2,379.030674,8,381.046321,48,2.01565
3,379.030674,29,381.046321,69,2.01565
3,379.030674,21,381.046321,61,2.01565
4,379.030674,10,381.046321,50,2.01565
2,379.030674,8,381.046321,48,2.01565
3,379.030674,29,381.046321,69,2.01565
3,379.030674,21,381.046321,61,2.01565
4,379.030674,10,381.046321,50,2.01565
2,379.030674,8,381.046321,48,2.01565
3,379.030674,29,381.046321,69,2.01565
3,379.030674,21,381.046321,61,2.01565
4,379.030674,10,381.046321,50,2.01565
0,379.030674,0,381.046321,7,2.01565
0,379.030674,0,381.046321,7,2.01565
0,379.030674,0,381.046321,7,2.01565
36,379.030674,0,381.046321,7,2.01565
0,379.103471,2,381.119113,40,2.01565
4,379.103471,33,381.119113,71,2.01565
0,379.103471,2,381.119113,40,2.01565
4,379.103471,33,381.119113,71,2.01565
0,379.103471,10,381.119113,48,2.01565
0,379.103471,0,381.119113,38,2.01565
4,379.103471,33,381.119113,71,2.01565
5,379.103471,22,381.119113,60,2.01565
0,379.103471,10,381.119113,48,2.01565
0,379.103471,0,381.119113,38,2.01565
4,379.103471,33,381.119113,71,2.01565
5,379.103471,22,381.119113,60,2.01565
0,379.103471,10,381.119113,48,2.01565
0,379.103471,0,381.119113,38,2.01565
4,379.103471,33,381.119113,71,2.01565
5,379.103471,22,381.119113,60,2.01565
3,379.103471,30,381.119113,64,2.01565
3,379.103471,30,381.119113,64,2.01565
3,379.103471,30,381.119113,64,2.01565
37,379.103471,30,381.119113,64,2.01565
1,379.11469,4,381.130337,41,2.01565
5,379.11469,35,381.130337,72,2.01565
1,379.11469,4,381.130337,41,2.01565
5,379.11469,35,381.130337,72,2.01565
1,379.11469,12,381.130337,49,2.01565
1,379.11469,2,381.130337,39,2.01565
5,379.11469,35,381.130337,72,2.01565
6,379.11469,24,381.130337,61,2.01565
1,379.11469,12,381.130337,49,2.01565
1,379.11469,2,381.130337,39,2.01565
5,379.11469,35,381.130337,72,2.01565
6,379.11469,24,381.130337,61,2.01565
1,379.11469,12,381.130337,49,2.01565
1,379.11469,2,381.130337,39,2.01565
5,379.11469,35,381.130337,72,2.01565
6,379.11469,24,381.130337,61,2.01565
4,379.11469,32,381.130337,65,2.01565
4,379.11469,32,381.130337,65,2.01565
4,379.11469,32,381.130337,65,2.01565
38,379.11469,32,381.130337,65,2.01565
2,379.176227,7,381.191868,44,2.01565
6,379.176227,38,381.191868,75,2.01565
2,379.176227,7,381.191868,44,2.01565
6,379.176227,38,381.191868,75,2.01565
2,379.176227,15,381.191868,52,2.01565
2,379.176227,5,381.191868,42,2.01565
6,379.176227,38,381.191868,75,2.01565
7,379.176227,27,381.191868,64,2.01565
2,379.176227,15,381.191868,52,2.01565
2,379.176227,5,381.191868,42,2.01565
6,379.176227,38,381.191868,75,2.01565
7,379.176227,27,381.191868,64,2.01565
2,379.176227,15,381.191868,52,2.01565
2,379.176227,5,381.191868,42,2.01565
6,379.176227,38,381.191868,75,2.01565
7,379.176227,27,381.191868,64,2.01565
5,379.176227,35,381.191868,68,2.01565
5,379.176227,35,381.191868,68,2.01565
5,379.176227,35,381.191868,68,2.01565
39,379.176227,35,381.191868,68,2.01565
3,380.062311,15,382.077952,55,2.01565
3,380.062311,15,382.077952,55,2.01565
3,380.062311,13,382.077952,53,2.01565
8,380.062311,35,382.077952,75,2.01565
3,380.062311,13,382.077952,53,2.01565
8,380.062311,35,382.077952,75,2.01565
40,380.062311,13,382.077952,53,2.01565
10,380.098719,40,382.114361,78,2.01565
41,380.098719,40,382.114361,78,2.01565
2,378.091171,2,382.122464,79,2.01565
42,378.091171,2,382.122464,79,2.01565
11,381.01757,46,383.033216,85,2.01565
43,381.01757,46,383.033216,85,2.01565
0,381.059403,4,383.075048,44,2.01565
0,381.059403,4,383.075048,44,2.01565
12,381.059403,52,383.075048,92,2.01565
44,381.059403,52,383.075048,92,2.01565
0,383.017604,11,385.033248,51,2.01565
0,383.017604,11,385.033248,51,2.01565
0,383.017604,11,385.033248,51,2.01565
45,383.017604,11,385.033248,51,2.01565
1,383.061992,16,385.077637,56,2.01565
1,383.061992,16,385.077637,56,2.01565
1,383.061992,16,385.077637,56,2.01565
46,383.061992,16,385.077637,56,2.01565
2,383.090325,21,385.105968,59,2.01565
2,383.090325,21,385.105968,59,2.01565
2,383.090325,21,385.105968,59,2.01565
47,383.090325,21,385.105968,59,2.01565
3,384.028963,31,386.044611,69,2.01565
3,384.028963,31,386.044611,69,2.01565
3,384.028963,31,386.044611,69,2.01565
48,384.028963,31,386.044611,69,2.01565
4,384.057236,36,386.072881,75,2.01565
4,384.057236,36,386.072881,75,2.01565
4,384.057236,36,386.072881,75,2.01565
49,384.057236,36,386.072881,75,2.01565
0,386.117388,6,388.133031,46,2.01565
0,386.117388,6,388.133031,46,2.01565
0,386.117388,6,388.133031,46,2.01565
50,386.117388,6,388.133031,46,2.01565
1,387.012472,9,389.028122,50,2.01565
1,387.012472,9,389.028122,50,2.01565
1,387.012472,9,389.028122,50,2.01565
51,387.012472,9,389.028122,50,2.01565
2,387.056902,15,389.072547,58,2.01565
2,387.056902,15,389.072547,58,2.01565
2,387.056902,15,389.072547,58,2.01565
52,387.056902,15,389.072547,58,2.01565
3,387.08523,19,389.100873,62,2.01565
3,387.08523,19,389.100873,62,2.01565
3,387.08523,19,389.100873,62,2.01565
53,387.08523,19,389.100873,62,2.01565
4,387.144928,24,389.160572,68,2.01565
4,387.144928,24,389.160572,68,2.01565
4,387.144928,24,389.160572,68,2.01565
54,387.144928,24,389.160572,68,2.01565
5,388.031026,28,390.046669,71,2.01565
5,388.031026,28,390.046669,71,2.01565
5,388.031026,28,390.046669,71,2.01565
55,388.031026,28,390.046669,71,2.01565
0,388.12496,1,390.140608,46,2.01565
0,388.12496,1,390.140608,46,2.01565
0,388.12496,1,390.140608,46,2.01565
0,388.12496,1,390.140608,46,2.01565
0,388.12496,1,390.140608,46,2.01565
0,388.12496,1,390.140608,46,2.01565
0,388.12496,1,390.140608,46,2.01565
0,388.12496,1,390.140608,46,2.01565
0,388.12496,1,390.140608,46,2.01565
0,388.12496,1,390.140608,46,2.01565
0,388.12496,1,390.140608,46,2.01565
0,388.12496,1,390.140608,46,2.01565
0,388.12496,1,390.140608,46,2.01565
0,388.12496,1,390.140608,46,2.01565
0,388.12496,1,390.140608,46,2.01565
0,388.12496,1,390.140608,46,2.01565
0,388.12496,1,390.140608,46,2.01565
0,388.12496,1,390.140608,46,2.01565
0,388.12496,1,390.140608,46,2.01565
0,388.12496,1,390.140608,46,2.01565
0,388.12496,1,390.140608,46,2.01565
0,388.12496,1,390.140608,46,2.01565
56,388.12496,1,390.140608,46,2.01565
1,389.015043,4,391.030684,48,2.01565
1,389.015043,4,391.030684,48,2.01565
1,389.015043,4,391.030684,48,2.01565
1,389.015043,4,391.030684,48,2.01565
1,389.015043,4,391.030684,48,2.01565
1,389.015043,4,391.030684,48,2.01565
1,389.015043,4,391.030684,48,2.01565
1,389.015043,4,391.030684,48,2.01565
1,389.015043,4,391.030684,48,2.01565
1,389.015043,4,391.030684,48,2.01565
1,389.015043,4,391.030684,48,2.01565
1,389.015043,4,391.030684,48,2.01565
1,389.015043,4,391.030684,48,2.01565
1,389.015043,4,391.030684,48,2.01565
1,389.015043,4,391.030684,48,2.01565
1,389.015043,4,391.030684,48,2.01565
1,389.015043,4,391.030684,48,2.01565
1,389.015043,4,391.030684,48,2.01565
1,389.015043,4,391.030684,48,2.01565
1,389.015043,4,391.030684,48,2.01565
1,389.015043,4,391.030684,48,2.01565
1,389.015043,4,391.030684,48,2.01565
57,389.015043,4,391.030684,48,2.01565
0,390.083056,3,392.098702,40,2.01565
0,390.083056,3,392.098702,40,2.01565
0,390.083056,3,392.098702,40,2.01565
58,390.083056,3,392.098702,40,2.01565
1,390.16392,11,392.17957,45,2.01565
1,390.16392,11,392.17957,45,2.01565
1,390.16392,11,392.17957,45,2.01565
59,390.16392,11,392.17957,45,2.01565
0,391.04375,1,393.059397,46,2.01565
0,391.04375,1,393.059397,46,2.01565
0,391.04375,1,393.059397,46,2.01565
0,391.04375,1,393.059397,46,2.01565
0,391.04375,1,393.059397,46,2.01565
0,391.04375,1,393.059397,46,2.01565
0,391.04375,1,393.059397,46,2.01565
0,391.04375,1,393.059397,46,2.01565
0,391.04375,1,393.059397,46,2.01565
0,391.04375,1,393.059397,46,2.01565
0,391.04375,1,393.059397,46,2.01565
0,391.04375,1,393.059397,46,2.01565
0,391.04375,1,393.059397,46,2.01565
0,391.04375,1,393.059397,46,2.01565
0,391.04375,1,393.059397,46,2.01565
0,391.04375,1,393.059397,46,2.01565
0,391.04375,1,393.059397,46,2.01565
0,391.04375,1,393.059397,46,2.01565
0,391.04375,1,393.059397,46,2.01565
0,391.04375,1,393.059397,46,2.01565
0,391.04375,1,393.059397,46,2.01565
0,391.04375,1,393.059397,46,2.01565
0,391.04375,1,393.059397,46,2.01565
0,391.04375,1,393.059397,46,2.01565
2,391.04375,13,393.059397,54,2.01565
2,391.04375,13,393.059397,54,2.01565
2,391.04375,13,393.059397,54,2.01565
60,391.04375,13,393.059397,54,2.01565
3,391.104577,23,393.120224,62,2.01565
3,391.104577,23,393.120224,62,2.01565
3,391.104577,23,393.120224,62,2.01565
61,391.104577,23,393.120224,62,2.01565
4,391.176235,27,393.191885,64,2.01565
4,391.176235,27,393.191885,64,2.01565
4,391.176235,27,393.191885,64,2.01565
62,391.176235,27,393.191885,64,2.01565
5,392.025953,30,394.041597,69,2.01565
5,392.025953,30,394.041597,69,2.01565
5,392.025953,30,394.041597,69,2.01565
63,392.025953,30,394.041597,69,2.01565
6,392.034049,31,394.049699,71,2.01565
6,392.034049,31,394.049699,71,2.01565
6,392.034049,31,394.049699,71,2.01565
64,392.034049,31,394.049699,71,2.01565
7,392.038511,32,394.054155,72,2.01565
7,392.038511,32,394.054155,72,2.01565
7,392.038511,32,394.054155,72,2.01565
65,392.038511,32,394.054155,72,2.01565
0,422.190137,4,424.20578,32,2.01565
0,422.190137,4,424.20578,32,2.01565
0,422.190137,4,424.20578,32,2.01565
0,422.190137,4,424.20578,32,2.01565
0,422.190137,4,424.20578,32,2.01565
0,422.190137,4,424.20578,32,2.01565
0,422.190137,4,424.20578,32,2.01565
0,422.190137,4,424.20578,32,2.01565
0,422.190137,4,424.20578,32,2.01565
0,422.190137,4,424.20578,32,2.01565
0,422.190137,4,424.20578,32,2.01565
0,422.190137,4,424.20578,32,2.01565
0,422.190137,4,424.20578,32,2.01565
0,422.190137,4,424.20578,32,2.01565
0,422.190137,4,424.20578,32,2.01565
0,422.190137,4,424.20578,32,2.01565
0,422.190137,4,424.20578,32,2.01565
0,422.190137,4,424.20578,32,2.01565
0,422.190137,4,424.20578,32,2.01565
0,422.190137,4,424.20578,32,2.01565
0,422.190137,4,424.20578,32,2.01565
0,422.190137,4,424.20578,32,2.01565
0,422.190137,4,424.20578,32,2.01565
0,422.190137,4,424.20578,32,2.01565
0,422.190137,4,424.20578,32,2.01565
0,422.190137,4,424.20578,32,2.01565
0,422.190137,4,424.20578,32,2.01565
0,422.190137,4,424.20578,32,2.01565
0,422.190137,4,424.20578,32,2.01565
66,422.190137,4,424.20578,32,2.01565
0,449.036198,4,451.051843,43,2.01565
0,449.036198,4,451.051843,43,2.01565
0,449.036198,4,451.051843,43,2.01565
0,449.036198,4,451.051843,43,2.01565
0,449.036198,4,451.051843,43,2.01565
0,449.036198,4,451.051843,43,2.01565
67,449.036198,4,451.051843,43,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
0,492.072889,3,494.088534,30,2.01565
68,492.072889,3,494.088534,30,2.01565
0,499.109329,1,501.124973,4,2.01565
0,499.109329,1,501.124973,4,2.01565
69,499.109329,1,501.124973,4,2.01565
0,519.114389,0,521.130033,3,2.01565
0,519.114389,0,521.130033,3,2.01565
0,519.114389,0,521.130033,3,2.01565
0,519.114389,0,521.130033,3,2.01565
0,519.114389,0,521.130033,3,2.01565
0,519.114389,0,521.130033,3,2.01565
0,519.114389,0,521.130033,3,2.01565
0,519.114389,0,521.130033,3,2.01565
0,519.114389,0,521.130033,3,2.01565
